seq_num,1st_ch_cap,1st_disch_cap,1st_CE,disch_cap_with_cv,last_ch_cap,last_disch_cap,last_CE,formation_time,temperature_exp,cv_hold_cap,formation_file_name,formation_drying_date,formation_temperature,cell_id,electrolyte,ocv_time,cell_mass_before,cell_mass_after,electrolyte_mass,wetting_hold_time,formation_charge_current_1,formation_cutoff_voltage_1,formation_charge_current_2,formation_cutoff_voltage_2,charge_hold_time,formation_discharge_current,formation_verification_current,formation_verification_repeat,regular_project_name,regular_charge_current,regular_charge_cutoff_voltage,regular_discharge_current,regular_discharge_cutoff_voltage,date,rpt_low_energy,rpt_med_energy,regu_energy,rpt_low_cap,rpt_med_cap,regu_cap,rpt_low_cv_t,rpt_med_cv_t,regu_cv_t,rpt_low_ce,rpt_med_ce,regu_ce,diag_pos_x,cycle_index,rpt_low_life,rpt_med_life,regu_life,regu_knee,q_throughput,e_throughput,r_c_0_0s,r_d_0_0s,r_c_0_3s,r_d_0_3s,r_c_0_10s,r_d_0_10s,r_c_0_30s,r_d_0_30s,r_c_1_0s,r_d_1_0s,r_c_1_3s,r_d_1_3s,r_c_1_10s,r_d_1_10s,r_c_1_30s,r_d_1_30s,r_c_2_0s,r_d_2_0s,r_c_2_3s,r_d_2_3s,r_c_2_10s,r_d_2_10s,r_c_2_30s,r_d_2_30s,r_c_3_0s,r_d_3_0s,r_c_3_3s,r_d_3_3s,r_c_3_10s,r_d_3_10s,r_c_3_30s,r_d_3_30s,r_c_4_0s,r_d_4_0s,r_c_4_3s,r_d_4_3s,r_c_4_10s,r_d_4_10s,r_c_4_30s,r_d_4_30s,r_c_5_0s,r_d_5_0s,r_c_5_3s,r_d_5_3s,r_c_5_10s,r_d_5_10s,r_c_5_30s,r_d_5_30s,diag_pos_y,Q_ne,Q_pe,SOC_ne_0,SOC_pe_0,SOC_ne_100,SOC_pe_100,Q_li,Q_full,error,Q_offset
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9917351553,0.9737850357,0.9238721158,0.2632933674,0.2585470828,0.2469139360999999,389.2300109863281,398.9299926757813,844.79,0.9917314411834128,0.9690848272005405,0.9515351844784836,0,0,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,0.21328923,0.21520261,0.30117613,0.30916432,0.35909998,0.36011967,0.462469012,0.4480034,0.160188407,0.164624646,0.204556957,0.207162261,0.247940242,0.25603202,0.324190736,0.340054512,0.160186425,0.160173461,0.198818207,0.203372478,0.24596177,0.252744794,0.323553085,0.341321766,0.163364694,0.16398707,0.193764776,0.196939006,0.22840783,0.233694628,0.280962408,0.29047367,0.181162953,0.1817839,0.21910347,0.226744726,0.254705966,0.263506293,0.310838073,0.322889328,0.240916282,0.220557556,0.354471624,0.410399675,0.400989473,0.492940426,0.468026996,0.632432997,0,298.7376883,293.5965782,1.364724478,96.28565414,90.63659357,5.450563462,286.7683322,263.2932847,0.004552031,3.395433357
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9822009931,0.9693175942,0.9203010039,0.260520437,0.2573047185,0.2459445235,385.0499877929688,383.8900146484375,817.62,0.9985078537836564,0.9775021497757734,0.9992639017266496,1,24,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,-0.015625522,-0.008612424,-0.004728228,-0.009479225,-0.007831156,-0.011366397,-0.006726921,-0.012575299,-0.005089492,-0.006343856,-0.009650379,-0.007230505,-0.00685361,-0.010353342,-0.010175049,-0.011419535,-0.005721182,-0.004437253,-0.007687807,-0.008329272,-0.010019943,-0.010941595,-0.012715638,-0.016500711,-0.009535104,-0.010157809,-0.010883927,-0.010071844,-0.011632875,-0.012796357,-0.012077957,-0.012690693,-0.015254006,-0.012697056,-0.017741069,-0.019759238,-0.018887296,-0.019428656,-0.020339489,-0.020753026,-0.041955441,-0.018416911,-0.044466496,-0.063956589,-0.037394971,-0.062319398,-0.028633058,-0.055254936,1,295.2255835,292.2719995,1.255495254,95.51421642,90.43004228,5.438507065,282.8678533,260.5203543,0.003871043,2.745722482
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9585954911,0.9522210761,0.910177249,0.2539469832,0.2526392657,0.2433566942,401.2000122070313,391.989990234375,822.53,0.9984483276000414,0.9840893736830127,0.9994804963627866,2,127,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,-0.005654901,-0.004164234,0.010954767,0.003954798,0.01204738,0.003080398,0.015340239,0.002351642,-0.00062862,-0.003166646,-0.001940653,-0.001793057,0.000362769,-0.001793563,-0.000617296,-0.001886994,-0.003167436,-0.003166959,-0.000707403,-0.004486859,-0.003868729,-0.006956458,-0.006336629,-0.017136455,-0.007617101,-0.006344929,-0.005753607,-0.006431997,-0.005723387,-0.007009432,-0.005066216,-0.00570038,-0.012065738,-0.012064487,-0.015869349,-0.019430846,-0.015264973,-0.018597931,-0.013209015,-0.015230805,-0.036218077,-0.031768769,-0.044768304,-0.069804758,-0.020481497,-0.051438749,0.036088169,0.001951456,2,291.6254275,288.8928889,1.125845593,94.05994388,88.91217164,5.443277128,275.0157412,253.9469004,0.003982502,2.060348193
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9458082415,0.9398599717,0.9000147827,0.2504447197,0.2493381707,0.2408558566,411.4500122070313,416.9599914550781,881.56,0.996847845727022,0.9847361942304982,0.9993149226938692,3,230,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,0.006984308,0.002830744,0.049739927,0.03856635,0.05136481,0.03862223,0.059799165,0.040822595,0.006352603,0.006370306,0.011378244,0.011689499,0.014937907,0.01215446,0.017158747,0.014644504,0.005085275,0.007641226,0.009673908,0.008153379,0.007401451,0.005205661,0.005695164,-0.004419088,0.00254266,0.002556309,0.005017743,0.003784701,0.006761834,0.003859282,0.010170519,0.008287787,-0.003811866,-0.005705699,-0.005051389,-0.008933842,-0.002584249,-0.00545454,0.003180325,0.001933932,-0.036869764,-0.013332307,-0.023707747,-0.043374926,0.012820452,-0.009884953,0.093262315,0.08167088,3,291.5324857,287.3947157,1.07567611,93.25677246,87.63722368,5.448953622,271.1509814,250.4446367,0.004428635,1.910394633
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9345690451,0.9286767847,0.8878993622,0.2474298281,0.2463981881,0.237901598,466.4700012207031,474.8200073242188,953.1,0.9947471184667048,0.9843351819146828,0.9993555968196516,4,333,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,-0.000343382,-0.003553391,0.07145229,0.07541594,0.07795131,0.07742751,0.092459112,0.08207101,0.020971105,0.013339296,0.026167154,0.025937498,0.032348484,0.027508259,0.037496597,0.033029824,0.018434465,0.015248194,0.024699256,0.021975294,0.023471281,0.020016611,0.024787664,0.013332993,0.011440322,0.011432603,0.017780662,0.016974449,0.020676568,0.017596379,0.026694924,0.024138123,0.006356999,0.003804922,0.009548828,0.006289497,0.013910681,0.0121966,0.022247136,0.020956755,-0.01780206,-0.007003605,0.00707072,-0.0051018,0.05638665,0.048790812,0.163816452,0.194457233,4,292.9926734,286.0613045,1.040516929,92.63644538,86.14666652,5.468143007,268.0456625,247.4297454,0.004907697,1.925037531
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9170315248,0.910437766,0.8637999001,0.2426961751,0.2415185822,0.2317085478,501.3500061035156,512.8900146484375,1075.11,1.0049549469650871,0.9838445919996764,0.9994354088385417,5,436,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,0.019736588,0.005332112,0.12297559,0.11282718,0.13209873,0.11559442,0.155116767,0.12525737,0.028593615,0.026039928,0.040561721,0.041014284,0.04924047,0.045203775,0.058462322,0.052714258,0.029870823,0.025406823,0.040103078,0.035902604,0.040039822,0.036417812,0.04448247,0.034285575,0.023512423,0.022228748,0.030600592,0.031349257,0.035112321,0.034900472,0.04448396,0.042552799,0.017791122,0.013484329,0.027675778,0.023662135,0.034233421,0.031219244,0.044488847,0.046517551,,,,,,,,,5,300.2395459,284.9599002,0.984241898,91.29064683,82.45086473,5.455756282,263.0968195,242.6960928,0.006337103,1.898925675
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9041975647,0.8956205983,0.8333146944,0.2393429186,0.2377125301,0.22371913,569.4299926757812,557.5700073242188,1166.62,1.0080495600078003,0.981578423119987,0.9991939043736048,6,539,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,0.03212987,0.027577192,0.1697832,0.15190321,0.18212265,0.158909,0.215812176,0.17038381,0.044483766,0.036209598,0.061638817,0.059732258,0.070348203,0.064831674,0.08515361,0.07623136,0.038765207,0.037481099,0.056681365,0.055264026,0.058778122,0.056041688,0.066971093,0.056531489,0.035586938,0.031760871,0.048174322,0.047524974,0.054115325,0.051527247,0.067996472,0.064160973,0.029865369,0.026039287,0.049275264,0.047549859,0.05668804,0.059665203,0.07053721,0.080048263,,,,,,,,,6,318.5356361,284.7209295,0.976926966,90.18034309,76.76419115,5.392250944,259.8741716,239.3428361,0.007184141,2.066607924
141.0,0.317168224,0.257785957,0.8128,0.265946729,0.257287457,0.256698801,0.9977,57.589475,34.29621355,0.048421773,Nova_Formation,100C14h,35,S20A300A0610,EP1,72,,,,24,0.0048,3.6,0.3408,4.4,1,0.048,0.048,3,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.8784928418,0.8563744146,0.6924872932,0.2327611103,0.2276716805,0.1869713459,682.510009765625,681.9099731445312,1462.74,1.0119049061814054,0.96676520864356,0.996401897516059,7,642,729.7117750124994,705.8004187855022,622.0,415.0,141.4973602294922,554.5079345703125,0.0536699,0.04916741,0.2571299,0.23710349,0.2782877,0.24950704,0.323712081,0.2745667,0.062245086,0.061615661,0.106856301,0.103551269,0.120502353,0.114072531,0.143554717,0.141146511,0.064151615,0.060347393,0.096556276,0.092134833,0.101620093,0.099003851,0.114321262,0.113065332,0.058431298,0.057169273,0.086490452,0.085729316,0.095173508,0.096733168,0.11173889,0.121333271,0.048261181,0.047631904,0.096976832,0.100028947,0.10717693,0.120320976,0.124496222,0.167719036,,,,,,,,,7,366.9974001,280.3175445,0.988698964,88.87767089,65.05357305,5.002641708,252.7682041,232.7610272,0.006442856,2.355395059
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9603626484,0.9586641396,0.9257312402,0.2543105563,0.254327428,0.2475119245,397.0899963378906,405.7099914550781,817.71,0.9887308909375356,0.9881518535915288,0.9696442117810914,0,0,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.20656233,0.22819073,0.30971834,0.31953695,0.3644208,0.369278,0.466011614,0.453839,0.163352549,0.162722111,0.203944385,0.205062196,0.250431538,0.252693802,0.326709062,0.338788211,0.156362787,0.157635182,0.195532441,0.196384028,0.239796937,0.242088914,0.31526804,0.322897792,0.164548293,0.160179645,0.1949604,0.194387794,0.229994595,0.230685532,0.285465747,0.290483266,0.18307443,0.177974954,0.219894305,0.221733257,0.254884809,0.25973326,0.313377082,0.321626544,0.216748014,0.218018875,0.354672074,0.402332127,0.414217085,0.487202972,0.519939423,0.645797551,0,305.3008131,293.9895437,1.028044878,92.72139365,85.0952455,5.419701264,275.7298315,254.3104722,0.005380796,2.347374877
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9500543377,0.9496663987,0.9209627729,0.251481044,0.2518326609,0.2461735107,376.2200012207031,352.79998779296875,782.41,0.9951337323599904,0.9912191541579546,0.9996552958151514,1,24,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.006334111,-0.014602989,-0.009198397,-0.017174482,-0.009679496,-0.020329177,-0.011544645,-0.020946503,-0.000612959,-0.005072966,-0.003305078,-0.004517525,-0.004244208,-0.00433512,-0.005675822,-0.006398469,2.18e-05,-0.002530694,-0.003069833,-0.005533263,-0.006142855,-0.006479308,-0.009457856,-0.012688816,-0.006890342,-0.003168166,-0.007134438,-0.006914005,-0.00799571,-0.008007765,-0.010673851,-0.008879274,-0.012704447,-0.007614478,-0.015812263,-0.015892684,-0.015288919,-0.017335936,-0.01510793,-0.017138571,-0.001243219,-0.01333046,-0.040500432,-0.063089103,-0.031918108,-0.057989389,-0.011370301,-0.043811917,1,302.8743846,291.1601228,1.013135303,92.42511856,84.67213226,5.400264401,272.173616,251.48096,0.005037614,1.900712204
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9371141473,0.9368978835,0.9121631737,0.2479179538,0.2483293413,0.2439086602,353.1499938964844,371.2200012207031,770.52,0.9946041038361968,0.9919352534049906,0.9999475335211992,2,127,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,-0.006199151,-0.018495962,-0.013019532,-0.024522811,-0.012960821,-0.025636524,-0.013146341,-0.024441093,-0.003157362,-0.002520829,-0.003783837,-0.003671303,-0.00450094,-0.00418137,-0.005679011,-0.004404157,2.02e-05,-0.001885816,-0.001885787,-0.004097596,-0.005310833,-0.006513059,-0.010726333,-0.013941884,-0.01007238,-0.006337389,-0.009339392,-0.008951068,-0.009090513,-0.009067342,-0.009570062,-0.010008842,-0.01651831,-0.010782927,-0.020693257,-0.021707132,-0.018859133,-0.021445721,-0.016501456,-0.01902765,-0.013959259,-0.03302516,-0.056564808,-0.086550325,-0.034597784,-0.069601327,0.010216475,-0.022798121,2,300.4311217,288.7092334,0.982715738,91.78670317,83.99845392,5.400441645,267.949071,247.9178699,0.005244262,1.487243532
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9282532335,0.9281842782,0.9030909273,0.2455382185,0.2460222935,0.2416328241,382.9299926757813,397.6700134277344,823.12,0.9925960589258744,0.9916114248284011,0.9999626931327898,3,230,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.001774266,-0.02160412,0.013787806,0.001627535,0.018072575,0.001065075,0.022104174,0.005735844,0.00319992,0.004454881,0.006823689,0.007495448,0.007615328,0.009598613,0.009570301,0.008818865,0.00828065,0.005090356,0.007635266,0.006309301,0.005562127,0.005047485,0.001329035,-0.000622928,-0.001176223,0.003181532,0.000785723,-0.000102788,0.001890004,0.00102073,0.002634943,0.002550244,-0.012709871,-0.006986111,-0.010784969,-0.012822598,-0.008161023,-0.010566786,-0.001889288,-0.005074412,-0.00697121,-0.018426284,-0.038313389,-0.064098746,-0.006818891,-0.033267438,0.05917418,0.051508248,3,301.6948763,287.3390596,0.973169013,91.3422814,82.82664141,5.399307734,265.3980534,245.5381345,0.005621765,1.409597801
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9215255346,0.9208052596,0.8943003429999999,0.24374269,0.2440986312,0.2394660012999999,404.2000122070313,416.760009765625,870.19,0.9913337360602188,0.9912521784909052,0.9999987129713542,4,333,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.006542802,-0.001263976,0.040825903,0.0324516,0.046796083,0.03305307,0.055402905,0.03751716,0.013997346,0.012082323,0.018218726,0.017788529,0.020775825,0.021230429,0.026715457,0.024800718,0.014630631,0.012719795,0.016861543,0.016364023,0.016864002,0.016695231,0.014639467,0.012725055,0.005807489,0.008902058,0.009938896,0.010188341,0.012348369,0.011311799,0.016471237,0.015898257,-0.001276985,0.000251994,0.00036186,-0.00175482,0.003542036,0.001690775,0.012714565,0.009179354,-0.006344393,-0.010161266,-0.01550594,-0.036885947,0.024060547,0.010525465,0.113176405,0.136049151,4,303.6223499,286.6398004,0.958710222,90.93133589,81.6970961,5.40944253,263.5562582,243.7426059,0.006043781,1.397178557
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9143502271,0.9127086349,0.8843790257999999,0.2418435467,0.2420036524,0.2370046786,460.9400024414063,442.5899963378906,933.27,0.9896623074970228,0.9906111338779268,1.000077930694753,5,436,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.026809528,0.003863484,0.073304534,0.058318406,0.07872787,0.060275167,0.093459457,0.06749344,0.020993769,0.019251212,0.031751603,0.028195783,0.034397244,0.032238156,0.041979611,0.037056923,0.02607654,0.022256404,0.029468521,0.026540741,0.03005603,0.027935177,0.030538738,0.02607742,0.015346393,0.017167374,0.019937485,0.019604176,0.023704588,0.023360044,0.029827207,0.02861464,0.00444822,0.007637441,0.011405677,0.009643614,0.016871184,0.014186144,0.02419588,0.024806082,0.001286477,-0.000624225,0.008400917,-0.003993094,0.061235189,0.063508183,0.177393138,0.250476182,5,306.534528,285.8302099,0.946813728,90.52452627,80.31006602,5.412539366,261.6487544,241.8434625,0.006446183,1.432308303
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.9052101969,0.9035545363,0.8732872476,0.2394070177,0.2396138141,0.2342218982,480.05999755859375,494.4100036621094,997.98,1.0033080018759717,0.9912958777066252,1.0000437950050671,6,539,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.017118677,0.009534657,0.09792566,0.08654001,0.107495815,0.088502556,0.126330286,0.09789002,0.027332067,0.029238731,0.04193151,0.038896233,0.046778262,0.045260429,0.056571007,0.052760899,0.030512109,0.027969465,0.039671078,0.037901074,0.042007118,0.039800048,0.043860614,0.041317701,0.023595855,0.023518145,0.030454651,0.029079869,0.03437373,0.034037769,0.04195565,0.040721774,0.012699082,0.016526371,0.023327902,0.022052363,0.030053645,0.028609246,0.041302264,0.041315734,,,,,,,,,6,319.6177684,285.8695457,0.943092405,89.60190461,76.28777232,5.362436571,259.1588485,239.4069334,0.006873149,1.408051172
142.0,0.349723765,0.252364398,0.7216,0.260352743,,,,7.9852556,34.60639145,0.083811715,Nova_Formation,100C14h,35,S20A300A0687,EP1,168,,,,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,9/25/22,0.8955830144,0.892352365,0.8493891290000001,0.2368823032,0.2367127617,0.2280013254,530.1199951171875,517.6900024414062,1132.77,1.004572228212259,0.989940362721217,0.9998717658758508,7,642,984.4976411959694,960.6958806529924,911.0,572.0,204.2412567138672,801.3643188476562,0.008915946,0.017784342,0.11492959,0.11555225,0.12645173,0.12042773,0.152463466,0.13281322,0.039413139,0.029863879,0.055837244,0.052293822,0.061980188,0.059930235,0.07461527,0.068831831,0.041957483,0.034948826,0.053427607,0.050280258,0.056886941,0.054466754,0.064844131,0.059727907,0.030593827,0.031770766,0.041491657,0.042627528,0.047767401,0.048286289,0.059051216,0.056551695,0.019059613,0.024258018,0.038715377,0.039265439,0.048073918,0.04812786,0.061650068,0.066199005,,,,,,,,,7,337.3497848,285.3776124,0.952429281,88.76423757,71.58566289,5.267477044,256.5262799,236.8822188,0.007625857,1.398842795
143.0,0.360049506,0.253700846,0.7046,0.261364437,,,,8.09415,34.14331544,0.063171602,Nova_Formation,100C14h,35,S20A300A0638,EP1,168,4.67,5.689,1.019,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,10/9/22,0.9628644938,0.9585487943,0.9241679947,0.2550044394,0.2543014233,0.2469954356,394.8599853515625,358.54998779296875,802.8,0.9868362901031208,0.9835126513350932,0.9668888335371122,0,0,1186.9745203164532,1174.7600894583966,1062.0,604.0,236.08334350585932,926.355712890625,0.20058346,0.20276655,0.28347695,0.29004106,0.3387406,0.34068802,0.438311279,0.42796254,0.157635063,0.157637581,0.197441086,0.197975576,0.242058009,0.24596484,0.317816585,0.331161678,0.15445891,0.153186262,0.191899225,0.190564647,0.235948056,0.237622336,0.311460346,0.319053113,0.151282772,0.157001957,0.188222528,0.187469974,0.223126307,0.224339873,0.278409809,0.284763455,0.176707789,0.174797311,0.212910622,0.214324906,0.248076588,0.251087546,0.305225253,0.312728703,0.216116548,0.214841336,0.341886908,0.381886095,0.400424033,0.4682886,0.505330026,0.625459433,0,302.6770818,293.8691416,1.044471375,93.03072175,86.11650294,5.408883941,276.5499589,255.0043564,0.005335634,2.489186218
143.0,0.360049506,0.253700846,0.7046,0.261364437,,,,8.09415,34.14331544,0.063171602,Nova_Formation,100C14h,35,S20A300A0638,EP1,168,4.67,5.689,1.019,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,10/9/22,0.9542287604,0.9503924203,0.9191685033,0.2526247119,0.2520179421,0.2456250164,353.3299865722656,356.3699951171875,776.79,0.9947274283085296,0.9863967381627996,0.9991438339600796,1,24,1186.9745203164532,1174.7600894583966,1062.0,604.0,236.08334350585932,926.355712890625,-0.011877432,-0.012063265,-0.004025161,-0.009721011,-0.00708279,-0.014000237,-0.006639272,-0.014776737,-0.00889498,-0.00888814,-0.009529606,-0.009179279,-0.009242445,-0.009183839,-0.010797828,-0.010147184,-0.006988123,-0.009524122,-0.009706527,-0.008991092,-0.012263879,-0.012136295,-0.017154425,-0.017744243,-0.005083278,-0.015246809,-0.011623472,-0.012672201,-0.012119189,-0.015238076,-0.014614671,-0.017144769,-0.017795458,-0.015243575,-0.019260496,-0.020059913,-0.018659711,-0.020255968,-0.017911375,-0.020954788,-0.042584464,-0.020961717,-0.040205568,-0.053881288,-0.030182809,-0.051396072,-0.012064368,-0.035554945,1,303.4279609,291.4440163,1.032372389,92.73495508,84.92548895,5.392220747,273.4029841,252.6246287,0.005047444,1.930544212
143.0,0.360049506,0.253700846,0.7046,0.261364437,,,,8.09415,34.14331544,0.063171602,Nova_Formation,100C14h,35,S20A300A0638,EP1,168,4.67,5.689,1.019,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,10/9/22,0.9402126739,0.937106158,0.9118987092,0.2487568198,0.2483567175,0.2437051589,354.6700134277344,342.79998779296875,751.71,0.9937491425053891,0.9874343634875302,0.9994089504938756,2,127,1186.9745203164532,1174.7600894583966,1062.0,604.0,236.08334350585932,926.355712890625,-0.011778727,-0.014602408,-0.00613001,-0.011485815,-0.006602079,-0.014015049,-0.005401671,-0.015395969,-0.0082504,-0.009517923,-0.007444456,-0.009513453,-0.006296441,-0.008463234,-0.008244693,-0.009498745,-0.008250654,-0.008882716,-0.007810444,-0.008958042,-0.010369271,-0.012854382,-0.015229762,-0.021526515,-0.004438847,-0.01142703,-0.012159199,-0.012085184,-0.011858255,-0.013678282,-0.012056172,-0.015723705,-0.020326689,-0.020320743,-0.023623168,-0.024901301,-0.022227645,-0.024239704,-0.018527895,-0.020941198,-0.027951464,-0.029217973,-0.051117212,-0.074655294,-0.030369222,-0.057561547,0.01529938,-0.009466231,2,301.6542257,289.3352759,0.997380211,91.89720173,83.98270587,5.378632316,268.8996618,248.7567366,0.005115626,1.572004954
143.0,0.360049506,0.253700846,0.7046,0.261364437,,,,8.09415,34.14331544,0.063171602,Nova_Formation,100C14h,35,S20A300A0638,EP1,168,4.67,5.689,1.019,24,0.3552,4.0,0.384,4.4,1,0.048,0.048,0,Nova_Regular,0.24,4.4,0.18,3,10/9/22,0.9329800642,0.9291519104,0.9040881876,0.2467909342,0.2462262293,0.2417293656,358.7099914550781,356.19000244140625,789.02,0.9928785587257049,0.987205462110448,0.999435621899284,3,230,1186.9745203164532,1174.7600894583966,1062.0,604.0,236.08334350585932,926.355712890625,-0.000986844,-0.005704626,0.01439625,0.010821939,0.014991522,0.008458138,0.019387007,0.010018617,-0.003793582,-0.002529934,0.000280187,0.000242472,0.003627479,0.001108482,0.00508365,0.002847582,-0.001884878,-0.001258954,0.001086012,6.51e-05,-0.000688195,-0.002940625,-0.003771424,-0.010111153,1.79e-05,-0.006345987,-0.004546449,-0.004430547,-0.003810808,-0.004739448,-0.002375185,-0.003793001,-0.018414363,-0.014606282,-0.015658185,-0.01843302,-0.013547793,-0.014026046,-0.007073939,-0.008874089,-0.016500071,-0.021593437,-0.038612187,-0.058220387,-0.00589931,-0.028805673,0.058551431,0.053446889,3,302.300966,288.3296474,0.978550794,91.46963432,83.09174343,5.377559929,266.6922426,246.7908512,0.005461551,1.438123318
